motor_x,motor_y,motor_z,time
-0.058633,0.000998,-0.002157,2023-12-15T13:58:53.241858Z
-0.200613,0.000683,0.012359,2023-12-15T13:58:53.242058Z
-0.027082,0.001630,0.014568,2023-12-15T13:58:53.242258Z
0.159097,0.000998,-0.003734,2023-12-15T13:58:53.242458Z
0.092197,0.001314,-0.008467,2023-12-15T13:58:53.242658Z
-0.058318,0.000998,0.009519,2023-12-15T13:58:53.242858Z
-0.196196,0.000683,0.017092,2023-12-15T13:58:53.243058Z
0.005416,0.001314,0.011728,2023-12-15T13:58:53.243258Z
0.070739,0.001630,-0.012253,2023-12-15T13:58:53.243458Z
0.091882,0.001314,-0.003734,2023-12-15T13:58:53.243658Z
-0.073462,0.000998,0.020564,2023-12-15T13:58:53.243858Z
-0.093655,0.000998,0.018039,2023-12-15T13:58:53.244058Z
0.059063,0.000683,0.005416,2023-12-15T13:58:53.244258Z
-0.039387,0.001314,-0.014462,2023-12-15T13:58:53.244458Z
0.024982,0.000683,0.001630,2023-12-15T13:58:53.244658Z
-0.051377,0.001630,0.019932,2023-12-15T13:58:53.244858Z
0.031924,0.000052,0.017408,2023-12-15T13:58:53.245058Z
0.053698,0.001630,-0.001526,2023-12-15T13:58:53.245258Z
-0.105329,0.000998,-0.017932,2023-12-15T13:58:53.245458Z
-0.040649,0.000052,0.002261,2023-12-15T13:58:53.245658Z
-0.018563,0.001945,0.014252,2023-12-15T13:58:53.245858Z
0.118705,0.000683,0.007625,2023-12-15T13:58:53.246058Z
0.009203,0.000683,-0.001210,2023-12-15T13:58:53.246258Z
-0.120789,0.001630,-0.007836,2023-12-15T13:58:53.246458Z
-0.030868,0.000052,0.000683,2023-12-15T13:58:53.246658Z
-0.002157,0.000998,0.007310,2023-12-15T13:58:53.246858Z
0.142057,0.000998,0.005416,2023-12-15T13:58:53.247058Z
0.009203,0.000367,0.003523,2023-12-15T13:58:53.247258Z
-0.105329,0.000998,0.005101,2023-12-15T13:58:53.247458Z
-0.011622,0.000998,0.001314,2023-12-15T13:58:53.247658Z
0.028137,0.000683,-0.003419,2023-12-15T13:58:53.247858Z
0.077366,0.001630,0.000367,2023-12-15T13:58:53.248058Z
-0.008152,0.000683,0.010150,2023-12-15T13:58:53.248258Z
-0.063366,0.001314,0.012043,2023-12-15T13:58:53.248458Z
0.013621,0.000998,-0.002157,2023-12-15T13:58:53.248658Z
-0.009414,0.001314,-0.013515,2023-12-15T13:58:53.248858Z
0.020248,0.001314,0.001314,2023-12-15T13:58:53.249058Z
-0.009729,0.000683,0.013937,2023-12-15T13:58:53.249258Z
0.030977,0.000998,0.014252,2023-12-15T13:58:53.249458Z
